"Id","SalePrice"
2849,202533.197395903
2850,284646.271738467
2851,224457.160883615
2852,236427.601540956
2853,239888.576408404
2854,138338.750641475
2855,207928.428448715
2856,199696.118721768
2857,187268.6895394
2858,206921.751108483
2859,120895.155618972
2860,127505.139366837
2861,125400.75138095
2862,191343.357274743
2863,118984.928688774
2864,231662.512572475
2865,135530.540369534
2866,137135.519319607
2867,98296.3096197859
2868,103580.888231842
2869,105533.446394284
2870,126194.904017537
2871,85458.6461880121
2872,52450.3282905435
2873,98209.1878197812
2874,149674.969771012
2875,110301.626833634
2876,166740.139079118
2877,136804.497621325
2878,162971.948832067
2879,143974.978013595
2880,104242.087565264
2881,145334.443948362
2882,156549.652009751
2883,197276.312639126
2884,196854.567130506
2885,184612.094014847
2886,215108.487717989
2887,93473.3369125407
2888,136487.685805211
2889,56079.3708406272
2890,84051.716500987
2891,141444.773014751
2892,58485.9995234009
2893,99329.9902418637
2894,68008.6439067057
2895,299681.836841879
2896,259805.549355582
2897,216484.069668305
2898,154388.019013453
2899,210632.791951636
2900,157464.601473435
2901,192462.804085397
2902,187212.827452225
2903,334384.819878163
2904,370377.362512494
2905,81231.0600435306
2906,207609.575146268
2907,111415.503388679
2908,134749.898392593
2909,141805.70340932
2910,79810.1449085925
2911,82836.5121521256
2912,149298.349878505
2913,87920.4150898448
2914,79270.3989414888
2915,88034.5621609217
2916,86752.4343189476
2917,176914.54139689
2918,113443.256063389
2919,227081.167903605
